Date,Month,Year,Quarter,Day_of_Week,Product,Units_Produced,Units_Sold,Wastage_Units,Raw_Material_Cost_INR,Revenue_INR,Profit_INR,Profit_Margin_Pct
2023-04-05,April,2023,Q2,Wednesday,Bread,75,61,9,868.22,1342,473.78,35.3
2023-04-05,April,2023,Q2,Wednesday,Rusk,96,81,13,556.12,972,415.88,42.79
2023-04-06,April,2023,Q2,Thursday,Cookies,109,95,10,854.77,1425,570.23,40.02
2023-04-06,April,2023,Q2,Thursday,Bread,81,66,10,936.73,1452,515.27,35.49
2023-04-06,April,2023,Q2,Thursday,Rusk,101,89,10,584.43,1068,483.57,45.28
2023-04-07,April,2023,Q2,Friday,Cookies,147,133,11,1174.57,1995,820.43,41.12
2023-04-07,April,2023,Q2,Friday,Bread,87,76,8,1023.79,1672,648.21,38.77
2023-04-07,April,2023,Q2,Friday,Rusk,127,117,7,755.8,1404,648.2,46.17
2023-04-08,April,2023,Q2,Saturday,Cookies,142,124,17,1144.44,1860,715.56,38.47
2023-04-08,April,2023,Q2,Saturday,Bread,99,84,12,1231.03,1848,616.97,33.39
2023-04-08,April,2023,Q2,Saturday,Rusk,115,100,11,713.47,1200,486.53,40.54
2023-04-10,April,2023,Q2,Monday,Cookies,131,112,18,1034.53,1680,645.47,38.42
2023-04-10,April,2023,Q2,Monday,Bread,75,65,7,921.75,1430,508.25,35.54
2023-04-10,April,2023,Q2,Monday,Rusk,99,89,9,614.09,1068,453.91,42.5
2023-04-11,April,2023,Q2,Tuesday,Cookies,116,97,15,919.35,1455,535.65,36.81
2023-04-11,April,2023,Q2,Tuesday,Bread,77,66,7,948.25,1452,503.75,34.69
2023-04-11,April,2023,Q2,Tuesday,Rusk,92,81,6,576.92,972,395.08,40.65
2023-04-12,April,2023,Q2,Wednesday,Cookies,112,100,11,903.11,1500,596.89,39.79
2023-04-12,April,2023,Q2,Wednesday,Bread,79,70,9,922.39,1540,617.61,40.1
2023-04-12,April,2023,Q2,Wednesday,Rusk,101,91,8,615.8,1092,476.2,43.61
2023-04-13,April,2023,Q2,Thursday,Cookies,111,97,11,860.05,1455,594.95,40.89
2023-04-13,April,2023,Q2,Thursday,Bread,76,69,5,883.07,1518,634.93,41.83
2023-04-13,April,2023,Q2,Thursday,Rusk,106,94,8,663.17,1128,464.83,41.21
2023-04-14,April,2023,Q2,Friday,Cookies,157,139,16,1211.16,2085,873.84,41.91
2023-04-14,April,2023,Q2,Friday,Bread,93,81,12,1101.2,1782,680.8,38.2
2023-04-14,April,2023,Q2,Friday,Rusk,110,97,11,682.78,1164,481.22,41.34
2023-04-15,April,2023,Q2,Saturday,Cookies,152,137,10,1237.01,2055,817.99,39.8
2023-04-15,April,2023,Q2,Saturday,Bread,90,82,6,1120.4,1804,683.6,37.89
2023-04-15,April,2023,Q2,Saturday,Rusk,113,101,8,644.14,1212,567.86,46.85
2023-04-17,April,2023,Q2,Monday,Cookies,128,108,16,1037.04,1620,582.96,35.99
2023-04-17,April,2023,Q2,Monday,Bread,84,74,5,1003.8,1628,624.2,38.34
2023-04-17,April,2023,Q2,Monday,Rusk,97,89,5,581.19,1068,486.81,45.58
2023-04-18,April,2023,Q2,Tuesday,Cookies,130,122,7,1018.31,1830,811.69,44.35
2023-04-18,April,2023,Q2,Tuesday,Bread,75,67,5,936.76,1474,537.24,36.45
2023-04-18,April,2023,Q2,Tuesday,Rusk,99,86,9,609.48,1032,422.52,40.94
2023-04-19,April,2023,Q2,Wednesday,Cookies,111,98,10,881.78,1470,588.22,40.01
2023-04-19,April,2023,Q2,Wednesday,Bread,81,67,12,998.19,1474,475.81,32.28
2023-04-19,April,2023,Q2,Wednesday,Rusk,97,83,12,562.84,996,433.16,43.49
2023-04-20,April,2023,Q2,Thursday,Cookies,108,97,7,850.21,1455,604.79,41.57
2023-04-20,April,2023,Q2,Thursday,Bread,80,68,8,999.42,1496,496.58,33.19
2023-04-20,April,2023,Q2,Thursday,Rusk,100,87,10,573.01,1044,470.99,45.11
2023-04-21,April,2023,Q2,Friday,Cookies,130,114,13,1033.57,1710,676.43,39.56
2023-04-21,April,2023,Q2,Friday,Bread,102,94,6,1165.86,2068,902.14,43.62
2023-04-21,April,2023,Q2,Friday,Rusk,118,109,8,676.11,1308,631.89,48.31
2023-04-22,April,2023,Q2,Saturday,Cookies,150,136,9,1213.0,2040,827.0,40.54
2023-04-22,April,2023,Q2,Saturday,Bread,91,84,6,1078.87,1848,769.13,41.62
2023-04-22,April,2023,Q2,Saturday,Rusk,127,112,11,781.11,1344,562.89,41.88
2023-04-24,April,2023,Q2,Monday,Cookies,111,94,14,864.64,1410,545.36,38.68
2023-04-24,April,2023,Q2,Monday,Bread,82,73,8,1026.23,1606,579.77,36.1
2023-04-24,April,2023,Q2,Monday,Rusk,97,89,5,554.01,1068,513.99,48.13
2023-04-25,April,2023,Q2,Tuesday,Cookies,127,114,13,1043.96,1710,666.04,38.95
2023-04-25,April,2023,Q2,Tuesday,Bread,75,67,6,857.71,1474,616.29,41.81
2023-04-25,April,2023,Q2,Tuesday,Rusk,109,92,12,682.33,1104,421.67,38.19
2023-04-26,April,2023,Q2,Wednesday,Cookies,114,99,12,928.28,1485,556.72,37.49
2023-04-26,April,2023,Q2,Wednesday,Bread,77,62,10,965.32,1364,398.68,29.23
2023-04-26,April,2023,Q2,Wednesday,Rusk,107,91,13,627.71,1092,464.29,42.52
2023-04-27,April,2023,Q2,Thursday,Cookies,114,95,16,867.34,1425,557.66,39.13
2023-04-27,April,2023,Q2,Thursday,Bread,83,68,10,1008.22,1496,487.78,32.61
2023-04-27,April,2023,Q2,Thursday,Rusk,109,96,8,643.53,1152,508.47,44.14
2023-04-28,April,2023,Q2,Friday,Cookies,131,118,12,1022.96,1770,747.04,42.21
2023-04-28,April,2023,Q2,Friday,Bread,92,77,12,1152.08,1694,541.92,31.99
2023-04-28,April,2023,Q2,Friday,Rusk,112,103,9,700.8,1236,535.2,43.3
2023-04-29,April,2023,Q2,Saturday,Cookies,131,123,7,1012.66,1845,832.34,45.11
2023-04-29,April,2023,Q2,Saturday,Bread,97,87,6,1218.48,1914,695.52,36.34
2023-04-29,April,2023,Q2,Saturday,Rusk,118,103,11,690.06,1236,545.94,44.17
2023-05-01,May,2023,Q2,Monday,Cookies,95,82,11,779.09,1230,450.91,36.66
2023-05-01,May,2023,Q2,Monday,Bread,67,60,7,836.51,1320,483.49,36.63
2023-05-01,May,2023,Q2,Monday,Rusk,85,72,10,487.34,864,376.66,43.59
2023-05-02,May,2023,Q2,Tuesday,Cookies,86,80,6,699.25,1200,500.75,41.73
2023-05-02,May,2023,Q2,Tuesday,Bread,62,53,5,772.61,1166,393.39,33.74
2023-05-02,May,2023,Q2,Tuesday,Rusk,86,71,12,506.4,852,345.6,40.56
2023-05-03,May,2023,Q2,Wednesday,Cookies,99,92,7,767.5,1380,612.5,44.38
2023-05-03,May,2023,Q2,Wednesday,Bread,59,50,4,703.04,1100,396.96,36.09
2023-05-03,May,2023,Q2,Wednesday,Rusk,85,79,5,521.98,948,426.02,44.94
2023-05-04,May,2023,Q2,Thursday,Cookies,96,86,7,767.45,1290,522.55,40.51
2023-05-04,May,2023,Q2,Thursday,Bread,61,50,6,727.16,1100,372.84,33.89
2023-05-04,May,2023,Q2,Thursday,Rusk,74,69,4,446.07,828,381.93,46.13
2023-05-05,May,2023,Q2,Friday,Cookies,124,114,10,1015.11,1710,694.89,40.64
2023-05-05,May,2023,Q2,Friday,Bread,79,65,11,978.43,1430,451.57,31.58
2023-05-05,May,2023,Q2,Friday,Rusk,97,84,11,605.19,1008,402.81,39.96
2023-05-06,May,2023,Q2,Saturday,Cookies,112,101,9,852.17,1515,662.83,43.75
2023-05-06,May,2023,Q2,Saturday,Bread,81,67,10,933.55,1474,540.45,36.67
2023-05-06,May,2023,Q2,Saturday,Rusk,97,83,9,559.81,996,436.19,43.79
2023-05-08,May,2023,Q2,Monday,Cookies,105,95,7,803.65,1425,621.35,43.6
2023-05-08,May,2023,Q2,Monday,Bread,65,52,8,743.53,1144,400.47,35.01
2023-05-08,May,2023,Q2,Monday,Rusk,82,74,8,472.48,888,415.52,46.79
2023-05-09,May,2023,Q2,Tuesday,Cookies,89,78,9,697.5,1170,472.5,40.38
2023-05-09,May,2023,Q2,Tuesday,Bread,69,55,9,868.04,1210,341.96,28.26
2023-05-09,May,2023,Q2,Tuesday,Rusk,76,61,11,452.86,732,279.14,38.13
2023-05-10,May,2023,Q2,Wednesday,Cookies,93,85,5,710.73,1275,564.27,44.26
2023-05-10,May,2023,Q2,Wednesday,Bread,66,58,6,770.34,1276,505.66,39.63
2023-05-10,May,2023,Q2,Wednesday,Rusk,81,70,6,489.77,840,350.23,41.69
2023-05-11,May,2023,Q2,Thursday,Cookies,93,76,12,767.86,1140,372.14,32.64
2023-05-11,May,2023,Q2,Thursday,Bread,63,55,5,745.61,1210,464.39,38.38
2023-05-11,May,2023,Q2,Thursday,Rusk,84,74,6,489.34,888,398.66,44.89
2023-05-12,May,2023,Q2,Friday,Cookies,105,95,10,838.5,1425,586.5,41.16
2023-05-12,May,2023,Q2,Friday,Bread,82,73,5,972.29,1606,633.71,39.46
2023-05-12,May,2023,Q2,Friday,Rusk,101,88,13,599.01,1056,456.99,43.28
2023-05-13,May,2023,Q2,Saturday,Cookies,114,104,9,951.45,1560,608.55,39.01
2023-05-13,May,2023,Q2,Saturday,Bread,70,55,10,855.44,1210,354.56,29.3
2023-05-13,May,2023,Q2,Saturday,Rusk,96,86,5,574.59,1032,457.41,44.32
2023-05-15,May,2023,Q2,Monday,Cookies,94,86,6,763.76,1290,526.24,40.79
2023-05-15,May,2023,Q2,Monday,Bread,70,62,7,858.04,1364,505.96,37.09
2023-05-15,May,2023,Q2,Monday,Rusk,73,62,6,421.2,744,322.8,43.39
2023-05-16,May,2023,Q2,Tuesday,Cookies,98,84,14,796.68,1260,463.32,36.77
2023-05-16,May,2023,Q2,Tuesday,Bread,58,51,4,699.53,1122,422.47,37.65
2023-05-16,May,2023,Q2,Tuesday,Rusk,78,68,10,482.73,816,333.27,40.84
2023-05-17,May,2023,Q2,Wednesday,Cookies,98,85,8,764.82,1275,510.18,40.01
2023-05-17,May,2023,Q2,Wednesday,Bread,58,49,4,689.96,1078,388.04,36.0
2023-05-17,May,2023,Q2,Wednesday,Rusk,82,73,9,470.85,876,405.15,46.25
2023-05-18,May,2023,Q2,Thursday,Cookies,93,84,6,718.47,1260,541.53,42.98
2023-05-18,May,2023,Q2,Thursday,Bread,68,64,3,809.41,1408,598.59,42.51
2023-05-18,May,2023,Q2,Thursday,Rusk,74,59,10,446.53,708,261.47,36.93
2023-05-19,May,2023,Q2,Friday,Cookies,109,97,10,892.19,1455,562.81,38.68
2023-05-19,May,2023,Q2,Friday,Bread,83,78,5,1034.46,1716,681.54,39.72
2023-05-19,May,2023,Q2,Friday,Rusk,104,90,14,632.45,1080,447.55,41.44
2023-05-20,May,2023,Q2,Saturday,Cookies,118,106,10,967.83,1590,622.17,39.13
2023-05-20,May,2023,Q2,Saturday,Bread,77,68,9,917.39,1496,578.61,38.68
2023-05-20,May,2023,Q2,Saturday,Rusk,100,85,13,578.79,1020,441.21,43.26
2023-05-22,May,2023,Q2,Monday,Cookies,102,90,10,844.12,1350,505.88,37.47
2023-05-22,May,2023,Q2,Monday,Bread,63,56,5,787.38,1232,444.62,36.09
2023-05-22,May,2023,Q2,Monday,Rusk,76,63,10,455.27,756,300.73,39.78
2023-05-23,May,2023,Q2,Tuesday,Cookies,96,88,7,773.61,1320,546.39,41.39
2023-05-23,May,2023,Q2,Tuesday,Bread,61,57,3,715.31,1254,538.69,42.96
2023-05-23,May,2023,Q2,Tuesday,Rusk,72,58,10,452.12,696,243.88,35.04
2023-05-24,May,2023,Q2,Wednesday,Cookies,93,79,11,732.53,1185,452.47,38.18
2023-05-24,May,2023,Q2,Wednesday,Bread,66,54,8,827.38,1188,360.62,30.36
2023-05-24,May,2023,Q2,Wednesday,Rusk,78,63,10,457.05,756,298.95,39.54
2023-05-25,May,2023,Q2,Thursday,Cookies,105,99,5,848.7,1485,636.3,42.85
2023-05-25,May,2023,Q2,Thursday,Bread,66,58,7,761.93,1276,514.07,40.29
2023-05-25,May,2023,Q2,Thursday,Rusk,87,81,5,528.41,972,443.59,45.64
2023-05-26,May,2023,Q2,Friday,Cookies,108,100,8,868.01,1500,631.99,42.13
2023-05-26,May,2023,Q2,Friday,Bread,75,67,4,870.38,1474,603.62,40.95
2023-05-26,May,2023,Q2,Friday,Rusk,94,80,11,586.45,960,373.55,38.91
2023-05-27,May,2023,Q2,Saturday,Cookies,105,92,9,806.42,1380,573.58,41.56
2023-05-27,May,2023,Q2,Saturday,Bread,69,56,8,836.48,1232,395.52,32.1
2023-05-27,May,2023,Q2,Saturday,Rusk,89,82,6,508.57,984,475.43,48.32
2023-05-29,May,2023,Q2,Monday,Cookies,102,84,15,786.25,1260,473.75,37.6
2023-05-29,May,2023,Q2,Monday,Bread,60,48,8,750.71,1056,305.29,28.91
2023-05-29,May,2023,Q2,Monday,Rusk,78,73,4,446.44,876,429.56,49.04
2023-05-30,May,2023,Q2,Tuesday,Cookies,97,88,8,739.42,1320,580.58,43.98
2023-05-30,May,2023,Q2,Tuesday,Bread,65,59,3,802.42,1298,495.58,38.18
2023-05-30,May,2023,Q2,Tuesday,Rusk,76,67,4,460.03,804,343.97,42.78
2023-05-31,May,2023,Q2,Wednesday,Cookies,94,79,13,755.32,1185,429.68,36.26
2023-05-31,May,2023,Q2,Wednesday,Bread,61,51,7,715.27,1122,406.73,36.25
2023-05-31,May,2023,Q2,Wednesday,Rusk,86,77,7,518.57,924,405.43,43.88
2023-06-01,June,2023,Q2,Thursday,Cookies,87,74,8,719.13,1110,390.87,35.21
2023-06-01,June,2023,Q2,Thursday,Bread,67,63,4,781.98,1386,604.02,43.58
2023-06-01,June,2023,Q2,Thursday,Rusk,85,70,12,489.36,840,350.64,41.74
2023-06-02,June,2023,Q2,Friday,Cookies,114,103,9,945.81,1545,599.19,38.78
2023-06-02,June,2023,Q2,Friday,Bread,70,61,4,861.21,1342,480.79,35.83
2023-06-02,June,2023,Q2,Friday,Rusk,87,75,8,518.98,900,381.02,42.34
2023-06-03,June,2023,Q2,Saturday,Cookies,111,101,9,890.66,1515,624.34,41.21
2023-06-03,June,2023,Q2,Saturday,Bread,71,64,7,878.02,1408,529.98,37.64
2023-06-03,June,2023,Q2,Saturday,Rusk,100,91,6,578.95,1092,513.05,46.98
2023-06-05,June,2023,Q2,Monday,Cookies,91,82,7,721.34,1230,508.66,41.35
2023-06-05,June,2023,Q2,Monday,Bread,66,59,3,755.15,1298,542.85,41.82
2023-06-05,June,2023,Q2,Monday,Rusk,78,67,9,453.65,804,350.35,43.58
2023-06-06,June,2023,Q2,Tuesday,Cookies,98,86,7,814.27,1290,475.73,36.88
2023-06-06,June,2023,Q2,Tuesday,Bread,69,61,5,805.64,1342,536.36,39.97
2023-06-06,June,2023,Q2,Tuesday,Rusk,78,68,5,476.07,816,339.93,41.66
2023-06-07,June,2023,Q2,Wednesday,Cookies,102,89,11,842.47,1335,492.53,36.89
2023-06-07,June,2023,Q2,Wednesday,Bread,62,55,4,761.7,1210,448.3,37.05
2023-06-07,June,2023,Q2,Wednesday,Rusk,77,66,9,451.4,792,340.6,43.01
2023-06-08,June,2023,Q2,Thursday,Cookies,87,74,12,672.07,1110,437.93,39.45
2023-06-08,June,2023,Q2,Thursday,Bread,70,57,10,864.68,1254,389.32,31.05
2023-06-08,June,2023,Q2,Thursday,Rusk,82,71,8,510.01,852,341.99,40.14
2023-06-09,June,2023,Q2,Friday,Cookies,110,100,10,890.51,1500,609.49,40.63
2023-06-09,June,2023,Q2,Friday,Bread,75,68,6,884.73,1496,611.27,40.86
2023-06-09,June,2023,Q2,Friday,Rusk,97,81,13,564.63,972,407.37,41.91
2023-06-10,June,2023,Q2,Saturday,Cookies,125,107,14,1032.33,1605,572.67,35.68
2023-06-10,June,2023,Q2,Saturday,Bread,77,66,9,879.3,1452,572.7,39.44
2023-06-10,June,2023,Q2,Saturday,Rusk,102,93,5,635.86,1116,480.14,43.02
2023-06-12,June,2023,Q2,Monday,Cookies,105,95,8,815.67,1425,609.33,42.76
2023-06-12,June,2023,Q2,Monday,Bread,67,57,5,833.39,1254,420.61,33.54
2023-06-12,June,2023,Q2,Monday,Rusk,73,67,4,458.99,804,345.01,42.91
2023-06-13,June,2023,Q2,Tuesday,Cookies,99,86,13,778.09,1290,511.91,39.68
2023-06-13,June,2023,Q2,Tuesday,Bread,66,54,7,800.17,1188,387.83,32.65
2023-06-13,June,2023,Q2,Tuesday,Rusk,82,71,8,488.51,852,363.49,42.66
2023-06-14,June,2023,Q2,Wednesday,Cookies,91,78,11,708.07,1170,461.93,39.48
2023-06-14,June,2023,Q2,Wednesday,Bread,66,62,4,801.93,1364,562.07,41.21
2023-06-14,June,2023,Q2,Wednesday,Rusk,83,74,5,476.09,888,411.91,46.39
2023-06-15,June,2023,Q2,Thursday,Cookies,88,74,9,728.6,1110,381.4,34.36
2023-06-15,June,2023,Q2,Thursday,Bread,58,46,7,684.96,1012,327.04,32.32
2023-06-15,June,2023,Q2,Thursday,Rusk,79,68,11,466.04,816,349.96,42.89
2023-06-16,June,2023,Q2,Friday,Cookies,114,105,5,873.84,1575,701.16,44.52
2023-06-16,June,2023,Q2,Friday,Bread,73,65,3,887.51,1430,542.49,37.94
2023-06-16,June,2023,Q2,Friday,Rusk,94,82,9,545.65,984,438.35,44.55
2023-06-17,June,2023,Q2,Saturday,Cookies,110,96,12,920.95,1440,519.05,36.05
2023-06-17,June,2023,Q2,Saturday,Bread,69,59,9,834.37,1298,463.63,35.72
2023-06-17,June,2023,Q2,Saturday,Rusk,97,84,9,556.94,1008,451.06,44.75
2023-06-19,June,2023,Q2,Monday,Cookies,88,77,9,692.8,1155,462.2,40.02
2023-06-19,June,2023,Q2,Monday,Bread,69,62,6,798.46,1364,565.54,41.46
2023-06-19,June,2023,Q2,Monday,Rusk,83,72,6,499.27,864,364.73,42.21
2023-06-20,June,2023,Q2,Tuesday,Cookies,99,85,13,815.14,1275,459.86,36.07
2023-06-20,June,2023,Q2,Tuesday,Bread,66,55,7,827.32,1210,382.68,31.63
2023-06-20,June,2023,Q2,Tuesday,Rusk,76,71,3,445.6,852,406.4,47.7
2023-06-21,June,2023,Q2,Wednesday,Cookies,90,75,10,729.63,1125,395.37,35.14
2023-06-21,June,2023,Q2,Wednesday,Bread,65,57,3,797.84,1254,456.16,36.38
2023-06-21,June,2023,Q2,Wednesday,Rusk,77,64,8,464.61,768,303.39,39.5
2023-06-22,June,2023,Q2,Thursday,Cookies,92,82,5,706.15,1230,523.85,42.59
2023-06-22,June,2023,Q2,Thursday,Bread,68,58,9,828.22,1276,447.78,35.09
2023-06-22,June,2023,Q2,Thursday,Rusk,73,62,6,448.03,744,295.97,39.78
2023-06-23,June,2023,Q2,Friday,Cookies,121,114,7,919.6,1710,790.4,46.22
2023-06-23,June,2023,Q2,Friday,Bread,80,69,6,936.43,1518,581.57,38.31
2023-06-23,June,2023,Q2,Friday,Rusk,86,73,8,534.12,876,341.88,39.03
2023-06-24,June,2023,Q2,Saturday,Cookies,125,112,13,1001.45,1680,678.55,40.39
2023-06-24,June,2023,Q2,Saturday,Bread,70,61,7,829.92,1342,512.08,38.16
2023-06-24,June,2023,Q2,Saturday,Rusk,98,87,8,572.73,1044,471.27,45.14
2023-06-26,June,2023,Q2,Monday,Cookies,88,81,7,675.6,1215,539.4,44.4
2023-06-26,June,2023,Q2,Monday,Bread,59,47,8,704.04,1034,329.96,31.91
2023-06-26,June,2023,Q2,Monday,Rusk,80,68,10,503.79,816,312.21,38.26
2023-06-27,June,2023,Q2,Tuesday,Cookies,97,80,12,762.57,1200,437.43,36.45
2023-06-27,June,2023,Q2,Tuesday,Bread,61,55,5,744.63,1210,465.37,38.46
2023-06-27,June,2023,Q2,Tuesday,Rusk,82,76,6,473.95,912,438.05,48.03
2023-06-28,June,2023,Q2,Wednesday,Cookies,98,90,6,790.15,1350,559.85,41.47
2023-06-28,June,2023,Q2,Wednesday,Bread,66,57,7,812.07,1254,441.93,35.24
2023-06-28,June,2023,Q2,Wednesday,Rusk,85,72,8,521.74,864,342.26,39.61
2023-06-29,June,2023,Q2,Thursday,Cookies,98,89,6,746.81,1335,588.19,44.06
2023-06-29,June,2023,Q2,Thursday,Bread,61,55,5,740.57,1210,469.43,38.8
2023-06-29,June,2023,Q2,Thursday,Rusk,85,79,5,490.9,948,457.1,48.22
2023-06-30,June,2023,Q2,Friday,Cookies,125,117,7,997.85,1755,757.15,43.14
2023-06-30,June,2023,Q2,Friday,Bread,78,66,8,897.25,1452,554.75,38.21
2023-06-30,June,2023,Q2,Friday,Rusk,87,80,5,526.47,960,433.53,45.16
2023-07-01,July,2023,Q3,Saturday,Cookies,145,131,10,1175.98,1965,789.02,40.15
2023-07-01,July,2023,Q3,Saturday,Bread,102,93,5,1223.77,2046,822.23,40.19
2023-07-01,July,2023,Q3,Saturday,Rusk,124,113,9,729.7,1356,626.3,46.19
2023-07-03,July,2023,Q3,Monday,Cookies,122,104,17,1006.25,1560,553.75,35.5
2023-07-03,July,2023,Q3,Monday,Bread,81,70,9,958.86,1540,581.14,37.74
2023-07-03,July,2023,Q3,Monday,Rusk,102,90,9,593.02,1080,486.98,45.09
2023-07-04,July,2023,Q3,Tuesday,Cookies,124,109,13,977.98,1635,657.02,40.18
2023-07-04,July,2023,Q3,Tuesday,Bread,86,77,4,1012.99,1694,681.01,40.2
2023-07-04,July,2023,Q3,Tuesday,Rusk,91,78,11,557.04,936,378.96,40.49
2023-07-05,July,2023,Q3,Wednesday,Cookies,115,102,13,910.43,1530,619.57,40.49
2023-07-05,July,2023,Q3,Wednesday,Bread,84,73,8,999.16,1606,606.84,37.79
2023-07-05,July,2023,Q3,Wednesday,Rusk,108,100,8,623.4,1200,576.6,48.05
2023-07-06,July,2023,Q3,Thursday,Cookies,122,104,17,964.08,1560,595.92,38.2
2023-07-06,July,2023,Q3,Thursday,Bread,72,65,6,864.51,1430,565.49,39.54
2023-07-06,July,2023,Q3,Thursday,Rusk,93,78,10,585.77,936,350.23,37.42
2023-07-07,July,2023,Q3,Friday,Cookies,142,125,12,1124.72,1875,750.28,40.01
2023-07-07,July,2023,Q3,Friday,Bread,88,71,12,1047.01,1562,514.99,32.97
2023-07-07,July,2023,Q3,Friday,Rusk,117,101,13,697.93,1212,514.07,42.42
2023-07-08,July,2023,Q3,Saturday,Cookies,148,136,8,1221.14,2040,818.86,40.14
2023-07-08,July,2023,Q3,Saturday,Bread,104,91,11,1304.73,2002,697.27,34.83
2023-07-08,July,2023,Q3,Saturday,Rusk,111,101,10,672.78,1212,539.22,44.49
2023-07-10,July,2023,Q3,Monday,Cookies,121,108,10,952.33,1620,667.67,41.21
2023-07-10,July,2023,Q3,Monday,Bread,74,68,6,858.04,1496,637.96,42.64
2023-07-10,July,2023,Q3,Monday,Rusk,104,95,7,596.45,1140,543.55,47.68
2023-07-11,July,2023,Q3,Tuesday,Cookies,121,104,13,1004.0,1560,556.0,35.64
2023-07-11,July,2023,Q3,Tuesday,Bread,81,75,6,1001.45,1650,648.55,39.31
2023-07-11,July,2023,Q3,Tuesday,Rusk,100,92,5,603.95,1104,500.05,45.29
2023-07-12,July,2023,Q3,Wednesday,Cookies,129,116,11,1010.98,1740,729.02,41.9
2023-07-12,July,2023,Q3,Wednesday,Bread,74,65,4,882.03,1430,547.97,38.32
2023-07-12,July,2023,Q3,Wednesday,Rusk,101,91,5,632.64,1092,459.36,42.07
2023-07-13,July,2023,Q3,Thursday,Cookies,126,108,13,1041.11,1620,578.89,35.73
2023-07-13,July,2023,Q3,Thursday,Bread,73,64,7,887.4,1408,520.6,36.97
2023-07-13,July,2023,Q3,Thursday,Rusk,106,89,13,621.82,1068,446.18,41.78
2023-07-14,July,2023,Q3,Friday,Cookies,156,144,9,1294.82,2160,865.18,40.05
2023-07-14,July,2023,Q3,Friday,Bread,105,93,7,1287.98,2046,758.02,37.05
2023-07-14,July,2023,Q3,Friday,Rusk,108,97,9,649.06,1164,514.94,44.24
2023-07-15,July,2023,Q3,Saturday,Cookies,146,126,20,1188.12,1890,701.88,37.14
2023-07-15,July,2023,Q3,Saturday,Bread,95,78,12,1191.36,1716,524.64,30.57
2023-07-15,July,2023,Q3,Saturday,Rusk,108,91,16,621.18,1092,470.82,43.12
2023-07-17,July,2023,Q3,Monday,Cookies,127,115,9,978.63,1725,746.37,43.27
2023-07-17,July,2023,Q3,Monday,Bread,79,70,9,936.71,1540,603.29,39.17
2023-07-17,July,2023,Q3,Monday,Rusk,91,77,10,567.97,924,356.03,38.53
2023-07-18,July,2023,Q3,Tuesday,Cookies,117,105,8,930.63,1575,644.37,40.91
2023-07-18,July,2023,Q3,Tuesday,Bread,72,61,9,892.2,1342,449.8,33.52
2023-07-18,July,2023,Q3,Tuesday,Rusk,101,89,8,624.17,1068,443.83,41.56
2023-07-19,July,2023,Q3,Wednesday,Cookies,121,104,16,980.73,1560,579.27,37.13
2023-07-19,July,2023,Q3,Wednesday,Bread,84,70,9,999.35,1540,540.65,35.11
2023-07-19,July,2023,Q3,Wednesday,Rusk,109,98,11,660.87,1176,515.13,43.8
2023-07-20,July,2023,Q3,Thursday,Cookies,113,96,12,910.47,1440,529.53,36.77
2023-07-20,July,2023,Q3,Thursday,Bread,74,67,4,897.27,1474,576.73,39.13
2023-07-20,July,2023,Q3,Thursday,Rusk,105,90,10,612.79,1080,467.21,43.26
2023-07-21,July,2023,Q3,Friday,Cookies,148,138,8,1177.11,2070,892.89,43.13
2023-07-21,July,2023,Q3,Friday,Bread,89,78,6,1036.2,1716,679.8,39.62
2023-07-21,July,2023,Q3,Friday,Rusk,117,108,6,694.83,1296,601.17,46.39
2023-07-22,July,2023,Q3,Saturday,Cookies,144,130,14,1138.5,1950,811.5,41.62
2023-07-22,July,2023,Q3,Saturday,Bread,102,95,6,1224.7,2090,865.3,41.4
2023-07-22,July,2023,Q3,Saturday,Rusk,109,103,6,658.83,1236,577.17,46.7
2023-07-24,July,2023,Q3,Monday,Cookies,121,105,16,973.6,1575,601.4,38.18
2023-07-24,July,2023,Q3,Monday,Bread,87,81,4,1002.03,1782,779.97,43.77
2023-07-24,July,2023,Q3,Monday,Rusk,90,81,6,542.23,972,429.77,44.22
2023-07-25,July,2023,Q3,Tuesday,Cookies,123,117,6,1027.88,1755,727.12,41.43
2023-07-25,July,2023,Q3,Tuesday,Bread,85,79,6,976.87,1738,761.13,43.79
2023-07-25,July,2023,Q3,Tuesday,Rusk,93,87,5,536.98,1044,507.02,48.57
2023-07-26,July,2023,Q3,Wednesday,Cookies,120,108,8,946.38,1620,673.62,41.58
2023-07-26,July,2023,Q3,Wednesday,Bread,87,76,10,1090.87,1672,581.13,34.76
2023-07-26,July,2023,Q3,Wednesday,Rusk,92,81,8,555.02,972,416.98,42.9
2023-07-27,July,2023,Q3,Thursday,Cookies,109,101,5,886.86,1515,628.14,41.46
2023-07-27,July,2023,Q3,Thursday,Bread,82,73,7,982.98,1606,623.02,38.79
2023-07-27,July,2023,Q3,Thursday,Rusk,98,88,5,578.32,1056,477.68,45.23
2023-07-28,July,2023,Q3,Friday,Cookies,134,121,8,1120.96,1815,694.04,38.24
2023-07-28,July,2023,Q3,Friday,Bread,97,81,11,1142.51,1782,639.49,35.89
2023-07-28,July,2023,Q3,Friday,Rusk,117,105,8,673.71,1260,586.29,46.53
2023-07-29,July,2023,Q3,Saturday,Cookies,134,114,17,1091.03,1710,618.97,36.2
2023-07-29,July,2023,Q3,Saturday,Bread,96,83,9,1200.66,1826,625.34,34.25
